cnt,t1,hum,wind_speed,weather_code,is_holiday,is_weekend,season,hour
3652,22.0,59.0,26.0,2,0,0,1,18
2236,21.5,58.5,25.0,2,0,0,1,19
1313,21.0,60.0,22.0,2,0,0,1,20
845,20.0,64.0,18.5,1,0,0,1,21
874,19.0,68.0,15.0,1,0,0,1,22
488,18.0,75.5,14.0,1,0,0,1,23
280,17.5,75.0,13.0,1,0,0,1,0
180,17.0,77.0,12.0,1,0,0,1,1
108,16.5,80.0,14.0,1,0,0,1,2
84,16.0,80.0,14.0,1,0,0,1,3
59,16.0,77.0,15.0,2,0,0,1,4
155,16.0,77.0,14.0,4,0,0,1,5
819,16.5,72.5,14.0,2,0,0,1,6
2556,17.0,68.0,14.0,2,0,0,1,7
4908,18.5,62.0,20.5,2,0,0,1,8
2520,19.5,58.0,18.0,2,0,0,1,9
1302,19.5,62.0,19.0,2,0,0,1,10
1260,20.5,58.5,18.0,3,0,0,1,11
1753,21.0,55.0,18.0,3,0,0,1,12
1691,21.5,55.0,18.0,2,0,0,1,13
1556,21.0,55.0,18.0,3,0,0,1,14
1752,20.5,58.5,20.5,3,0,0,1,15
2411,21.0,53.0,20.5,3,0,0,1,16
4316,21.0,53.0,19.5,3,0,0,1,17
4170,20.5,56.5,16.0,2,0,0,1,18
2693,20.5,56.5,11.0,2,0,0,1,19
1617,19.5,66.0,16.0,2,0,0,1,20
1118,18.5,70.5,16.0,2,0,0,1,21
787,18.0,73.0,14.0,1,0,0,1,22
456,17.0,77.0,14.0,1,0,0,1,23
276,16.0,83.0,14.0,2,0,0,1,0
185,16.0,83.0,13.0,2,0,0,1,1
108,15.0,88.0,11.0,2,0,0,1,2
69,15.0,88.0,10.0,1,0,0,1,3
64,15.0,88.0,6.5,1,0,0,1,4
168,15.5,85.5,6.5,4,0,0,1,5
787,16.5,80.0,6.0,2,0,0,1,6
2553,17.5,77.5,6.5,3,0,0,1,7
4455,17.5,83.0,6.5,3,0,0,1,8
2331,17.5,88.0,10.0,3,0,0,1,9
1134,19.5,80.5,11.0,3,0,0,1,10
1174,20.0,78.0,18.0,3,0,0,1,11
1450,20.5,80.5,13.0,3,0,0,1,12
1495,21.0,78.0,16.0,7,0,0,1,13
1426,22.0,71.0,18.0,3,0,0,1,14
1522,23.0,69.0,17.0,3,0,0,1,15
2187,22.5,71.0,19.5,3,0,0,1,16
4175,22.5,69.0,16.0,3,0,0,1,17
3925,22.0,71.0,12.0,3,0,0,1,18
2648,22.0,69.0,10.0,3,0,0,1,19
1692,22.0,71.0,8.0,2,0,0,1,20
1146,21.0,73.0,7.0,1,0,0,1,21
960,21.0,78.0,5.0,1,0,0,1,22
296,19.0,91.0,10.0,7,0,0,1,23
143,19.0,94.0,8.0,7,0,0,1,0
62,19.0,94.0,6.5,7,0,0,1,1
18,19.0,94.0,10.0,7,0,0,1,2
12,19.0,94.0,8.0,7,0,0,1,3
33,19.0,94.0,14.0,7,0,0,1,4
91,19.0,94.0,12.0,7,0,0,1,5
202,19.0,94.0,17.0,7,0,0,1,6
981,19.0,94.0,13.0,7,0,0,1,7
2865,19.5,94.0,8.5,3,0,0,1,8
2615,20.5,91.0,7.0,3,0,0,1,9
1235,21.0,83.0,7.5,3,0,0,1,10
1105,21.0,85.5,14.0,3,0,0,1,11
1419,21.0,85.5,10.0,7,0,0,1,12
1253,22.0,80.5,8.5,3,0,0,1,13
1252,21.0,88.0,13.0,7,0,0,1,14
1414,21.5,80.5,13.0,7,0,0,1,15
774,21.0,88.0,8.0,3,0,0,1,16
1881,20.5,91.0,11.0,7,0,0,1,17
2446,20.0,91.0,6.5,7,0,0,1,18
1930,20.0,91.0,12.0,3,0,0,1,19
1107,20.0,88.0,11.0,2,0,0,1,20
863,19.5,91.0,11.0,2,0,0,1,21
657,19.0,91.0,13.0,3,0,0,1,22
494,19.0,88.0,12.0,3,0,0,1,23
2035,22.0,50.0,26.0,2,0,0,1,15
2614,22.0,50.0,26.0,2,0,0,1,16
3966,21.0,53.0,26.0,2,0,0,1,17
3332,21.0,53.0,26.0,2,0,0,1,18
2069,19.0,60.0,26.0,2,0,0,1,19
1517,19.0,60.0,22.0,2,0,0,1,20
1120,18.0,60.0,15.0,2,0,0,1,21
908,17.0,68.0,15.0,2,0,0,1,22
819,16.0,77.0,13.0,1,0,0,1,23
715,15.0,82.0,15.0,1,0,1,1,0
469,15.0,77.0,17.0,1,0,1,1,1
311,15.0,77.0,17.0,1,0,1,1,2
229,15.0,77.0,13.0,1,0,1,1,3
163,14.0,82.0,17.0,1,0,1,1,4
138,14.0,82.0,15.0,2,0,1,1,5
164,14.0,82.0,13.0,1,0,1,1,6
373,15.0,77.0,13.0,2,0,1,1,7
671,16.0,72.0,11.0,2,0,1,1,8
1109,17.0,68.0,17.0,2,0,1,1,9
1592,17.0,64.0,13.0,2,0,1,1,10
1987,19.0,60.0,13.0,2,0,1,1,11
2230,17.0,68.0,24.0,7,0,1,1,12
2475,20.0,52.5,18.0,7,0,1,1,13
2188,18.5,52.5,19.0,7,0,1,1,14
2524,17.0,68.0,11.0,7,0,1,1,15
1578,15.5,79.5,12.0,7,0,1,1,16
1807,15.5,77.0,5.0,7,0,1,1,17
1184,16.0,77.0,8.0,7,0,1,1,18
993,16.0,77.0,12.0,7,0,1,1,19
1024,16.5,75.0,9.0,3,0,1,1,20
771,15.5,82.5,9.0,3,0,1,1,21
715,16.0,77.0,7.0,3,0,1,1,22
529,16.0,77.0,17.5,1,0,1,1,23
540,15.0,79.5,15.0,1,0,1,1,0
462,15.0,77.0,18.0,1,0,1,1,1
328,14.0,82.0,15.0,2,0,1,1,2
276,14.0,82.0,18.0,2,0,1,1,3
163,14.0,85.0,14.0,3,0,1,1,4
134,15.0,82.0,20.0,3,0,1,1,5
164,15.0,77.0,22.0,3,0,1,1,6
219,15.0,77.0,22.0,3,0,1,1,7
421,15.5,74.5,20.0,2,0,1,1,8
724,15.5,77.0,21.0,7,0,1,1,9
1381,16.0,74.5,20.5,3,0,1,1,10
1954,17.5,66.0,15.0,3,0,1,1,11
2381,18.5,58.0,19.0,3,0,1,1,12
2858,20.0,51.0,22.0,3,0,1,1,13
2747,20.0,53.0,18.5,2,0,1,1,14
2872,20.0,53.0,19.5,2,0,1,1,15
3148,20.0,53.0,25.0,2,0,1,1,16
2608,19.5,56.0,28.0,2,0,1,1,17
2277,19.0,56.0,24.0,2,0,1,1,18
1423,17.0,66.0,25.0,2,0,1,1,19
713,16.0,77.0,22.0,7,0,1,1,20
492,15.0,85.0,13.0,7,0,1,1,21
505,16.0,83.0,11.0,7,0,1,1,22
322,16.0,83.0,15.0,7,0,1,1,23
164,15.0,94.0,12.0,7,0,0,1,0
100,15.0,94.0,12.0,7,0,0,1,1
72,16.0,91.0,14.0,3,0,0,1,2
33,16.0,94.0,14.0,7,0,0,1,3
34,16.0,94.0,15.0,7,0,0,1,4
129,16.0,97.0,14.0,7,0,0,1,5
612,16.5,91.0,16.0,3,0,0,1,6
1612,17.0,85.5,18.0,3,0,0,1,7
3414,17.0,85.5,16.0,3,0,0,1,8
2028,17.5,80.5,12.0,3,0,0,1,9
1129,18.0,75.5,14.0,3,0,0,1,10
1107,18.5,70.5,17.0,2,0,0,1,11
1314,20.0,60.0,19.5,2,0,0,1,12
1535,20.0,56.0,25.0,3,0,0,1,13
1409,20.5,49.5,22.0,2,0,0,1,14
1676,20.5,47.5,22.0,2,0,0,1,15
2481,21.0,43.0,18.0,1,0,0,1,16
4248,21.0,46.0,18.5,1,0,0,1,17
3888,20.0,46.0,18.0,1,0,0,1,18
2577,19.0,49.0,17.0,1,0,0,1,19
1374,19.0,49.0,15.0,1,0,0,1,20
855,18.5,50.5,12.0,1,0,0,1,21
968,18.0,52.0,12.0,1,0,0,1,22
540,17.5,54.0,12.0,1,0,0,1,23
251,16.5,57.5,7.0,1,0,0,1,0
141,16.0,63.0,6.0,1,0,0,1,1
98,15.5,63.5,6.0,1,0,0,1,2
62,15.0,65.5,6.5,1,0,0,1,3
67,15.0,65.5,6.0,1,0,0,1,4
161,14.0,67.0,5.0,1,0,0,1,5
817,14.5,65.0,2.0,1,0,0,1,6
2558,16.0,63.0,2.0,1,0,0,1,7
4876,17.0,59.0,6.5,1,0,0,1,8
2549,18.0,54.0,7.0,2,0,0,1,9
1384,19.0,47.5,10.0,2,0,0,1,10
1300,19.5,46.0,12.0,2,0,0,1,11
1702,19.5,46.0,14.0,2,0,0,1,12
1663,21.0,43.0,15.0,2,0,0,1,13
1649,21.0,43.0,18.5,2,0,0,1,14
1771,20.0,46.0,19.5,2,0,0,1,15
1939,18.5,46.0,23.0,2,0,0,1,16
1644,15.5,68.0,17.0,7,0,0,1,17
1950,14.5,79.5,18.0,7,0,0,1,18
1751,14.0,88.0,14.0,7,0,0,1,19
1183,14.5,85.0,17.0,7,0,0,1,20
823,15.0,82.0,16.0,7,0,0,1,21
607,15.0,82.0,23.5,7,0,0,1,22
342,14.0,88.0,23.0,7,0,0,1,23
248,14.0,88.0,20.0,7,0,0,1,0
159,15.0,82.0,22.0,3,0,0,1,1
88,15.0,79.5,28.0,3,0,0,1,2
59,13.0,77.0,25.0,2,0,0,1,3
69,13.0,79.5,18.0,2,0,0,1,4
151,12.5,85.0,18.0,2,0,0,1,5
843,13.5,85.0,16.0,2,0,0,1,6
2566,15.0,77.0,19.0,2,0,0,1,7
4731,16.0,72.0,18.0,2,0,0,1,8
2417,17.0,66.0,23.0,2,0,0,1,9
1139,17.0,64.0,26.0,3,0,0,1,10
826,18.0,60.0,27.0,3,0,0,1,11
1075,17.0,66.0,27.0,7,0,0,1,12
951,16.5,72.5,29.0,7,0,0,1,13
787,15.5,82.5,28.0,7,0,0,1,14
950,16.0,83.0,28.0,7,0,0,1,15
1725,16.0,83.0,25.0,3,0,0,1,16
3373,16.0,80.0,27.0,3,0,0,1,17
3573,16.0,83.0,24.0,3,0,0,1,18
2206,16.0,83.0,23.0,3,0,0,1,19
1357,16.0,80.0,24.0,3,0,0,1,20
999,16.0,77.0,20.0,2,0,0,1,21
562,15.5,85.5,19.5,7,0,0,1,22
356,15.0,88.0,18.0,7,0,0,1,23
78,15.0,85.0,19.5,7,0,0,1,0
28,15.0,85.0,17.0,7,0,0,1,1
87,14.0,94.0,14.0,7,0,0,1,2
70,14.0,88.0,14.0,7,0,0,1,3
43,14.0,94.0,11.0,7,0,0,1,4
120,14.0,94.0,11.0,7,0,0,1,5
624,14.0,94.0,11.0,7,0,0,1,6
2239,15.0,88.0,8.0,2,0,0,1,7
4444,16.0,83.0,12.0,3,0,0,1,8
2393,17.0,75.0,13.0,3,0,0,1,9
1245,18.5,66.0,15.0,2,0,0,1,10
1245,19.5,64.0,18.0,2,0,0,1,11
1673,20.0,58.0,21.0,2,0,0,1,12
1633,20.0,54.5,22.0,2,0,0,1,13
1596,20.0,58.0,24.0,2,0,0,1,14
1603,19.5,64.0,19.5,2,0,0,1,15
2285,20.0,60.0,24.0,2,0,0,1,16
3773,20.0,60.0,23.0,2,0,0,1,17
3738,19.5,62.0,27.0,2,0,0,1,18
2403,19.0,62.0,23.0,2,0,0,1,19
1635,18.0,64.0,22.5,2,0,0,1,20
1041,17.5,73.0,21.5,2,0,0,1,21
800,17.5,75.0,24.0,3,0,0,1,22
636,17.0,77.0,27.0,3,0,0,1,23
386,17.0,77.0,24.0,3,0,0,1,0
242,17.0,80.0,22.0,3,0,0,1,1
147,17.0,77.0,23.0,3,0,0,1,2
98,17.0,77.0,23.0,3,0,0,1,3
81,17.0,77.0,23.0,3,0,0,1,4
140,17.0,77.0,20.0,3,0,0,1,5
618,17.0,77.0,19.5,3,0,0,1,6
1153,15.5,88.0,20.5,7,0,0,1,7
3003,15.5,88.0,18.0,7,0,0,1,8
2322,16.5,80.0,17.5,2,0,0,1,9
996,18.0,68.0,20.5,2,0,0,1,10
909,18.0,70.5,22.0,3,0,0,1,11
886,17.5,70.5,26.0,7,0,0,1,12
1048,17.0,77.0,21.0,3,0,0,1,13
1126,17.5,73.0,20.0,7,0,0,1,14
1595,19.5,62.0,24.5,2,0,0,1,15
2009,20.0,53.0,28.0,3,0,0,1,16
3129,18.5,60.0,25.0,7,0,0,1,17
2612,16.5,68.0,23.5,3,0,0,1,18
1898,17.0,57.5,26.0,2,0,0,1,19
1041,15.5,70.5,25.0,2,0,0,1,20
756,14.0,77.0,19.5,2,0,0,1,21
864,14.0,77.0,21.0,1,0,0,1,22
671,13.0,77.0,22.0,1,0,0,1,23
580,13.0,77.0,18.0,1,0,1,1,0
397,13.0,77.0,18.0,2,0,1,1,1
287,12.0,82.0,22.0,2,0,1,1,2
208,12.0,77.0,21.0,2,0,1,1,3
154,12.0,77.0,21.5,1,0,1,1,4
131,12.0,79.5,19.5,1,0,1,1,5
132,12.0,82.0,25.0,2,0,1,1,6
337,13.5,74.5,25.0,2,0,1,1,7
619,15.0,65.5,27.0,2,0,1,1,8
1082,16.0,57.0,29.0,2,0,1,1,9
1643,17.0,54.0,27.0,2,0,1,1,10
1985,17.0,52.0,25.0,2,0,1,1,11
2243,18.0,49.0,26.0,2,0,1,1,12
2473,17.5,54.0,29.0,2,0,1,1,13
2817,18.5,52.0,27.0,2,0,1,1,14
3096,20.0,43.0,34.0,2,0,1,1,15
2961,18.5,58.0,29.5,2,0,1,1,16
2245,18.5,56.0,28.0,2,0,1,1,17
1661,16.0,72.5,16.0,7,0,1,1,18
1716,17.0,64.0,25.0,3,0,1,1,19
1082,17.0,64.0,23.0,2,0,1,1,20
793,16.0,68.0,18.5,1,0,1,1,21
786,15.0,74.5,16.0,1,0,1,1,22
894,15.0,70.0,20.0,1,0,1,1,23
609,14.0,72.0,21.5,1,0,1,1,0
515,14.0,72.0,20.0,1,0,1,1,1
361,13.0,79.5,17.0,1,0,1,1,2
221,13.0,82.0,15.0,1,0,1,1,3
152,12.5,85.0,10.0,1,0,1,1,4
107,12.5,85.0,11.0,1,0,1,1,5
172,13.5,79.5,14.0,1,0,1,1,6
252,14.5,74.5,16.0,1,0,1,1,7
498,16.0,68.0,13.0,1,0,1,1,8
951,17.0,64.0,14.0,2,0,1,1,9
1683,18.0,56.0,12.0,2,0,1,1,10
2193,18.5,52.0,12.0,2,0,1,1,11
2549,19.5,50.5,13.0,2,0,1,1,12
2786,19.5,54.5,16.0,2,0,1,1,13
2963,20.0,49.0,14.0,2,0,1,1,14
3043,20.5,49.5,13.0,2,0,1,1,15
3055,20.0,54.5,16.0,2,0,1,1,16
2950,20.5,53.0,17.0,2,0,1,1,17
2660,20.0,54.5,13.0,2,0,1,1,18
2090,19.5,58.0,15.0,2,0,1,1,19
1448,18.5,62.0,15.0,2,0,1,1,20
939,17.5,68.5,12.0,1,0,1,1,21
995,16.5,75.0,13.0,1,0,1,1,22
476,16.0,77.0,14.0,1,0,1,1,23
338,15.0,82.0,15.0,1,0,0,1,0
169,14.5,85.0,13.0,1,0,0,1,1
91,14.0,88.0,13.0,1,0,0,1,2
32,14.0,88.0,13.0,1,0,0,1,3
60,13.0,94.0,12.0,1,0,0,1,4
160,13.0,91.0,9.0,1,0,0,1,5
748,14.0,82.0,10.0,1,0,0,1,6
2463,15.5,74.5,7.0,1,0,0,1,7
4493,17.5,68.0,8.0,1,0,0,1,8
2401,19.5,54.5,10.0,2,0,0,1,9
1272,20.5,51.5,14.0,2,0,0,1,10
1284,21.0,51.5,17.0,2,0,0,1,11
1641,20.5,53.0,17.0,2,0,0,1,12
1664,20.5,53.0,19.0,3,0,0,1,13
1596,21.0,55.0,18.5,2,0,0,1,14
1818,20.5,56.5,20.5,3,0,0,1,15
2270,19.5,66.0,21.0,3,0,0,1,16
4389,19.0,66.0,22.0,3,0,0,1,17
4105,18.0,78.0,19.5,3,0,0,1,18
2413,18.0,78.0,17.0,3,0,0,1,19
1637,18.0,78.0,18.0,3,0,0,1,20
1001,18.0,78.0,19.5,3,0,0,1,21
727,17.5,78.0,20.0,3,0,0,1,22
449,17.0,77.0,19.5,3,0,0,1,23
216,17.0,83.0,20.0,3,0,0,1,0
132,16.0,83.0,20.5,4,0,0,1,1
74,16.0,83.0,16.0,4,0,0,1,2
58,17.0,83.0,19.5,3,0,0,1,3
54,16.0,88.0,20.5,7,0,0,1,4
188,16.0,83.0,24.0,3,0,0,1,5
823,16.0,77.0,24.0,3,0,0,1,6
2469,16.5,75.0,22.0,3,0,0,1,7
4919,17.5,72.5,20.5,2,0,0,1,8
2277,17.5,70.5,28.0,3,0,0,1,9
1238,17.5,64.0,24.0,2,0,0,1,10
1225,18.0,60.0,27.0,2,0,0,1,11
1645,19.0,54.0,21.0,2,0,0,1,12
1793,19.5,52.5,22.0,2,0,0,1,13
1644,20.0,51.0,19.5,3,0,0,1,14
1795,20.5,46.0,19.5,3,0,0,1,15
2497,21.0,44.5,18.0,1,0,0,1,16
4569,20.5,46.0,20.5,1,0,0,1,17
4801,20.0,47.5,19.5,1,0,0,1,18
3051,20.0,46.0,16.0,1,0,0,1,19
1997,19.0,49.0,16.0,1,0,0,1,20
1375,18.5,50.5,8.0,1,0,0,1,21
1023,17.5,54.0,8.5,3,0,0,1,22
600,16.5,57.5,13.0,3,0,0,1,23
311,16.0,59.0,15.0,3,0,0,1,0
173,15.0,59.0,15.0,3,0,0,1,1
85,14.5,63.0,9.0,2,0,0,1,2
69,14.0,63.0,6.0,1,0,0,1,3
72,13.0,69.5,6.0,1,0,0,1,4
178,13.0,69.5,6.0,1,0,0,1,5
897,13.0,72.0,7.5,1,0,0,1,6
2821,14.0,72.0,12.0,1,0,0,1,7
5064,15.5,61.0,13.0,1,0,0,1,8
2736,16.5,53.5,7.5,2,0,0,1,9
1381,18.0,49.0,8.0,2,0,0,1,10
1326,18.5,47.5,12.0,2,0,0,1,11
1759,19.5,43.0,11.0,1,0,0,1,12
1869,20.5,39.0,7.5,1,0,0,1,13
1729,21.0,39.0,8.5,1,0,0,1,14
2007,21.5,39.0,9.5,1,0,0,1,15
2644,21.0,41.5,11.0,1,0,0,1,16
4518,22.0,39.5,8.5,1,0,0,1,17
4700,22.0,39.5,5.5,1,0,0,1,18
3138,21.0,43.0,12.0,1,0,0,1,19
1723,20.0,47.5,7.0,1,0,0,1,20
1207,19.0,52.0,7.0,1,0,0,1,21
1225,19.0,60.0,12.0,1,0,0,1,22
780,18.0,64.0,14.0,1,0,0,1,23
369,17.5,66.0,12.0,1,0,0,1,0
207,17.0,68.0,13.0,1,0,0,1,1
159,17.0,68.0,11.0,1,0,0,1,2
71,16.5,70.0,10.0,1,0,0,1,3
64,16.0,72.0,9.0,1,0,0,1,4
154,16.0,68.0,11.0,1,0,0,1,5
731,16.0,65.5,11.0,1,0,0,1,6
2441,16.0,68.0,13.0,2,0,0,1,7
4911,17.0,61.5,12.0,1,0,0,1,8
2712,18.5,56.0,13.0,1,0,0,1,9
1485,19.0,56.5,13.0,1,0,0,1,10
1459,21.0,50.0,13.0,1,0,0,1,11
1860,21.5,50.0,14.0,1,0,0,1,12
1778,22.0,51.5,15.0,1,0,0,1,13
1877,23.0,48.5,18.0,1,0,0,1,14
1954,23.0,48.5,18.0,1,0,0,1,15
2618,23.0,47.0,17.0,1,0,0,1,16
4424,22.5,48.5,19.0,1,0,0,1,17
4472,22.0,53.0,16.0,1,0,0,1,18
2920,21.5,57.0,18.0,7,0,0,1,19
1527,20.5,62.0,17.0,2,0,0,1,20
336,19.5,66.0,19.0,1,0,0,1,21
413,19.0,68.0,17.0,1,0,0,1,22
215,19.0,68.0,16.0,1,0,0,1,23
96,18.5,70.5,12.0,1,0,0,1,0
171,18.0,73.0,16.0,1,0,0,1,1
132,17.0,77.0,13.0,1,0,0,1,2
93,17.0,75.0,13.0,1,0,0,1,3
73,16.0,83.0,13.0,1,0,0,1,4
147,16.0,83.0,13.0,2,0,0,1,5
677,16.5,80.0,18.5,2,0,0,1,6
2186,17.5,77.5,22.0,2,0,0,1,7
4186,18.5,75.5,21.0,2,0,0,1,8
2336,19.0,68.0,27.0,3,0,0,1,9
1202,19.0,73.0,29.0,3,0,0,1,10
1329,20.5,66.5,28.0,3,0,0,1,11
1606,21.5,62.5,30.0,2,0,0,1,12
1842,23.0,57.0,30.5,2,0,0,1,13
1697,23.0,55.0,31.5,2,0,0,1,14
1877,23.0,51.5,32.5,2,0,0,1,15
2636,23.0,53.0,30.0,2,0,0,1,16
3987,22.0,53.0,32.5,2,0,0,1,17
3452,22.0,53.0,29.0,1,0,0,1,18
2164,21.5,55.0,27.0,1,0,0,1,19
1573,20.5,58.5,26.0,2,0,0,1,20
1247,20.0,60.0,22.0,2,0,0,1,21
1268,19.0,64.0,20.0,2,0,0,1,22
865,19.0,64.0,18.5,1,0,0,1,23
650,18.0,68.0,16.0,1,0,1,1,0
595,18.0,68.0,15.0,1,0,1,1,1
358,18.0,68.0,14.0,1,0,1,1,2
219,17.0,73.0,12.0,1,0,1,1,3
148,17.0,73.0,13.0,1,0,1,1,4
125,17.0,73.0,9.0,1,0,1,1,5
155,17.5,75.0,7.0,1,0,1,1,6
335,19.0,73.0,17.0,3,0,1,1,7
617,19.0,66.0,18.0,3,0,1,1,8
1079,19.5,66.0,19.0,3,0,1,1,9
1596,21.5,64.5,19.5,2,0,1,1,10
2243,23.5,57.5,28.0,2,0,1,1,11
2619,24.0,57.0,27.5,2,0,1,1,12
2732,23.0,61.0,29.0,3,0,1,1,13
2983,23.0,61.0,28.0,2,0,1,1,14
3031,22.5,63.0,27.0,2,0,1,1,15
2927,22.0,63.0,22.0,1,0,1,1,16
2637,22.0,65.0,23.0,1,0,1,1,17
2437,21.5,67.0,21.5,1,0,1,1,18
2026,21.0,69.0,20.5,1,0,1,1,19
1545,20.5,71.0,21.0,1,0,1,1,20
1197,20.0,73.0,21.0,1,0,1,1,21
816,19.5,75.5,24.0,1,0,1,1,22
898,19.0,75.5,22.0,1,0,1,1,23
716,19.0,73.0,19.5,1,0,1,1,0
525,19.0,73.0,17.0,1,0,1,1,1
462,18.0,80.5,17.0,1,0,1,1,2
302,18.0,83.0,17.0,3,0,1,1,3
183,18.0,83.0,20.0,3,0,1,1,4
154,18.0,83.0,17.5,3,0,1,1,5
157,19.0,78.0,17.5,4,0,1,1,6
237,19.0,80.5,20.0,4,0,1,1,7
438,19.0,80.5,23.0,4,0,1,1,8
850,19.0,83.0,20.5,4,0,1,1,9
1230,18.5,85.5,18.0,7,0,1,1,10
1459,19.5,80.5,18.5,7,0,1,1,11
1961,19.5,80.5,23.0,3,0,1,1,12
2245,20.0,78.0,24.0,3,0,1,1,13
2099,21.0,66.5,28.5,3,0,1,1,14
2283,22.0,57.0,30.5,2,0,1,1,15
2463,22.5,51.5,32.5,2,0,1,1,16
2774,22.0,51.5,31.5,2,0,1,1,17
2728,21.5,53.5,29.5,2,0,1,1,18
2141,21.0,55.0,30.5,2,0,1,1,19
1209,19.0,64.0,22.0,2,0,1,1,20
756,18.5,70.5,21.0,2,0,1,1,21
1068,18.0,70.5,20.0,2,0,1,1,22
695,17.0,73.0,24.0,2,0,1,1,23
317,17.0,73.0,20.0,2,0,0,1,0
220,17.0,73.0,20.0,4,0,0,1,1
88,17.0,73.0,18.0,4,0,0,1,2
65,17.0,77.0,21.0,4,0,0,1,3
62,17.0,77.0,19.5,4,0,0,1,4
157,17.0,77.0,19.0,3,0,0,1,5
648,17.5,70.5,24.0,3,0,0,1,6
2231,17.5,70.5,27.0,3,0,0,1,7
4246,18.5,66.0,28.0,3,0,0,1,8
2238,19.0,64.0,30.5,3,0,0,1,9
1084,19.0,64.0,29.0,3,0,0,1,10
923,19.5,64.0,29.0,3,0,0,1,11
1359,20.5,62.0,23.0,3,0,0,1,12
1428,21.0,60.0,27.0,7,0,0,1,13
981,19.0,78.0,23.5,7,0,0,1,14
1086,18.0,83.0,20.0,7,0,0,1,15
1547,19.0,78.0,23.0,2,0,0,1,16
3617,18.0,78.0,22.0,7,0,0,1,17
3932,18.5,75.5,21.0,2,0,0,1,18
2449,18.0,78.0,19.5,2,0,0,1,19
1526,18.0,78.0,18.0,2,0,0,1,20
1115,17.5,80.5,16.0,1,0,0,1,21
712,16.5,85.5,17.0,2,0,0,1,22
389,16.0,83.0,13.0,1,0,0,1,23
212,15.5,85.5,15.0,1,0,0,1,0
131,15.5,79.5,15.0,1,0,0,1,1
95,15.0,82.0,11.0,1,0,0,1,2
54,14.5,85.0,12.0,1,0,0,1,3
45,14.5,79.5,11.0,3,0,0,1,4
178,14.0,82.0,12.0,1,0,0,1,5
886,14.5,79.5,15.0,1,0,0,1,6
2632,15.5,74.5,13.0,2,0,0,1,7
4926,16.5,68.0,15.0,2,0,0,1,8
2429,17.5,64.0,19.0,2,0,0,1,9
1279,18.0,62.0,19.5,2,0,0,1,10
1142,19.0,58.0,18.5,2,0,0,1,11
692,17.0,68.5,24.0,7,0,0,1,12
728,16.0,83.0,14.0,3,0,0,1,13
673,16.0,80.0,18.5,7,0,0,1,14
395,16.0,85.5,18.0,7,0,0,1,15
864,15.0,88.0,19.0,7,0,0,1,16
3110,15.5,85.5,13.0,7,0,0,1,17
3558,16.5,80.0,15.0,2,0,0,1,18
2381,16.0,77.0,17.0,2,0,0,1,19
1457,15.0,82.0,17.0,2,0,0,1,20
939,15.0,82.0,15.0,7,0,0,1,21
646,15.0,82.0,11.0,7,0,0,1,22
417,14.0,91.0,12.0,7,0,0,1,23
186,14.0,85.0,14.0,7,0,0,1,0
104,13.0,94.0,9.0,7,0,0,1,1
56,13.0,94.0,14.0,7,0,0,1,2
56,12.0,94.0,12.0,7,0,0,1,3
35,13.0,88.0,9.0,7,0,0,1,4
151,13.0,88.0,12.0,7,0,0,1,5
761,13.0,85.0,15.0,1,0,0,1,6
2489,13.5,79.5,16.0,2,0,0,1,7
4698,14.5,77.0,17.0,2,0,0,1,8
2399,15.5,70.0,17.0,2,0,0,1,9
1210,16.5,61.0,15.0,2,0,0,1,10
1222,17.5,57.5,18.0,2,0,0,1,11
1464,18.0,50.5,16.0,2,0,0,1,12
1290,17.5,60.0,23.5,7,0,0,1,13
1346,15.5,70.0,16.5,7,0,0,1,14
1505,17.0,62.0,15.5,7,0,0,1,15
1982,19.0,49.0,15.0,1,0,0,1,16
3858,16.5,64.0,22.0,2,0,0,1,17
4104,17.0,56.0,16.0,2,0,0,1,18
2578,17.0,59.0,16.0,1,0,0,1,19
1582,17.0,57.5,16.0,1,0,0,1,20
1165,16.5,63.5,13.0,1,0,0,1,21
865,16.0,63.0,15.0,1,0,0,1,22
585,16.0,63.0,11.0,1,0,0,1,23
306,15.0,68.0,13.0,1,0,0,1,0
196,15.0,65.5,11.0,1,0,0,1,1
123,15.0,65.5,13.0,1,0,0,1,2
85,14.5,70.0,12.0,1,0,0,1,3
61,13.0,82.0,14.0,7,0,0,1,4
159,13.0,82.0,11.0,1,0,0,1,5
779,13.5,79.5,15.0,1,0,0,1,6
2472,14.5,74.5,16.0,2,0,0,1,7
4691,15.0,72.0,17.0,2,0,0,1,8
2605,15.5,65.5,14.0,2,0,0,1,9
1328,17.0,59.0,14.0,2,0,0,1,10
1407,18.0,54.0,17.0,2,0,0,1,11
1742,19.0,49.0,16.0,2,0,0,1,12
1702,19.0,49.0,16.0,2,0,0,1,13
1725,20.0,46.0,15.0,2,0,0,1,14
1896,20.0,46.0,16.0,2,0,0,1,15
2506,20.0,47.5,17.0,1,0,0,1,16
4051,20.0,44.5,15.0,1,0,0,1,17
4190,20.5,44.5,12.0,1,0,0,1,18
2777,20.5,43.0,14.0,1,0,0,1,19
1952,20.0,46.0,12.0,1,0,0,1,20
1389,19.0,52.0,8.0,1,0,0,1,21
1038,18.5,56.0,6.0,1,0,0,1,22
743,17.5,57.5,9.0,1,0,0,1,23
438,16.0,68.0,8.0,1,0,0,1,0
